-46533.0,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Distancia_km
2025-06-15 10:33:25,2025-06-15 10:33:24,2025-06-15 10:33:25,867488061434766,24470.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14117.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.9,183.0,357.0,-23.470928,-47.505573,724.0,10.0,c3c3,0dbcab03,0.1,2806.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.079027246522271
2025-06-15 10:33:27,,,867488061434766,24471.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:33:35,2025-06-15 10:33:34,2025-06-15 10:33:35,867488061434766,24473.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14095.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.7,216.0,389.0,-23.471213,-47.50566,724.0,10.0,c3c3,0dbcab03,0.1,2806.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,
2025-06-15 10:33:38,2025-06-15 10:33:37,2025-06-15 10:33:38,867488061434766,24474.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13763.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.8,255.0,406.0,-23.471238,-47.505725,724.0,10.0,c3c3,0dbcab03,0.1,2806.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.007188891037232166
2025-06-15 10:33:58,2025-06-15 10:33:57,2025-06-15 10:33:58,867488061434766,24475.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14117.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.2,285.0,391.0,-23.471297,-47.507279,724.0,10.0,c3c3,0dbcab03,0.3,2806.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.15863562045952953
2025-06-15 10:34:01,2025-06-15 10:34:00,2025-06-15 10:34:01,867488061434766,24476.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14117.0,0.0,-,1.0,0.0,22,12.0,-,1.0,24.9,322.0,389.0,-23.471175,-47.507418,724.0,10.0,c3c3,0dbcab03,0.3,2806.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.019622083781225937
2025-06-15 10:34:24,2025-06-15 10:34:23,2025-06-15 10:34:24,867488061434766,24477.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14132.0,0.0,-,1.0,0.0,22,12.0,-,1.0,40.6,352.0,357.0,-23.469303,-47.508298,724.0,10.0,c3c3,0dbcab03,0.5,2806.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.2266838681435689
2025-06-15 10:34:38,2025-06-15 10:34:37,2025-06-15 10:34:38,867488061434766,24478.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14132.0,0.0,-,1.0,0.0,22,12.0,-,1.0,29.4,32.0,345.0,-23.468001,-47.508262,724.0,10.0,c3c3,0dbcab03,0.7,2807.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.0
2025-06-15 10:34:47,2025-06-15 10:34:46,2025-06-15 10:34:47,867488061434766,24479.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14132.0,0.0,-,1.0,0.0,22,12.0,-,1.0,26.8,77.0,347.0,-23.467683,-47.507713,724.0,10.0,c3c3,0dbcab03,0.7,2807.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.0
2025-06-15 10:35:18,2025-06-15 10:35:17,2025-06-15 10:35:18,867488061434766,24480.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14132.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.2,107.0,308.0,-23.468167,-47.504922,724.0,10.0,c3c3,0dbcab03,1.0,2807.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.28971725983025454
2025-06-15 10:35:24,2025-06-15 10:35:23,2025-06-15 10:35:24,867488061434766,24481.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14132.0,0.0,-,1.0,0.0,22,12.0,-,1.0,20.8,62.0,304.0,-23.468213,-47.504519,724.0,10.0,c3c3,0dbcab03,1.1,2807.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.041421883214630986
2025-06-15 10:35:26,2025-06-15 10:35:25,2025-06-15 10:35:26,867488061434766,24482.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,20.1,22.0,303.0,-23.468125,-47.504463,724.0,10.0,c3c3,0dbcab03,1.1,2807.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.011330253214417097
2025-06-15 10:35:27,,,867488061434766,24483.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:35:47,2025-06-15 10:35:46,2025-06-15 10:35:47,867488061434766,24485.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14133.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.0,70.0,296.0,-23.467019,-47.504019,724.0,10.0,c3c3,0dbcab03,1.2,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,
2025-06-15 10:35:48,2025-06-15 10:35:47,2025-06-15 10:35:47,867488061434766,24486.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14133.0,0.0,0,0.0,0.0,12,12.0,182,0.0,7.0,70.0,296.0,-23.467019,-47.504019,724.0,10.0,c3c3,0dbcab03,1.2,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.0
2025-06-15 10:35:48,2025-06-15 10:35:47,2025-06-15 10:35:47,867488061434766,24487.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14133.0,0.0,0,0.0,0.0,12,12.0,-,0.0,7.0,70.0,296.0,-23.467019,-47.504019,724.0,10.0,c3c3,0dbcab03,1.2,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.0
2025-06-15 10:35:49,2025-06-15 10:35:47,2025-06-15 10:35:48,867488061434766,24488.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14287.0,0.0,-,0.0,0.0,12,12.0,-,1.0,3.5,78.0,295.0,-23.46702,-47.50401,724.0,10.0,c3c3,0dbcab03,1.2,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,0.0009246926623409393
2025-06-15 10:35:49,2025-06-15 10:35:47,2025-06-15 10:35:48,867488061434766,24489.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14287.0,0.0,0,0.0,0.0,12,12.0,-,1.0,3.5,78.0,295.0,-23.46702,-47.50401,724.0,10.0,c3c3,0dbcab03,1.2,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,0.0
2025-06-15 10:37:17,2025-06-15 10:37:16,2025-06-15 10:37:16,867488061434766,24490.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12948.0,0.0,0,0.0,0.0,11,12.0,-,1.0,0.0,78.0,487.0,-23.467465,-47.503644,724.0,10.0,c3c3,0dbcab03,1.2,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.06198443734099628
2025-06-15 10:37:28,,,867488061434766,24491.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:39:27,,,867488061434766,24493.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:41:28,,,867488061434766,24495.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:43:28,,,867488061434766,24497.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:45:28,,,867488061434766,24499.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:47:28,,,867488061434766,24501.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:47:34,2025-06-15 10:47:33,2025-06-15 10:40:47,867488061434766,24503.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12861.0,0.0,0,1.0,0.0,22,12.0,706,0.0,0.0,78.0,487.0,-23.467465,-47.503644,724.0,10.0,c3c3,0dbcab03,0.0,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,
2025-06-15 10:47:34,2025-06-15 10:47:33,2025-06-15 10:40:47,867488061434766,24504.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12861.0,0.0,0,1.0,0.0,22,12.0,-,0.0,0.0,78.0,487.0,-23.467465,-47.503644,724.0,10.0,c3c3,0dbcab03,0.0,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.0
2025-06-15 10:47:43,2025-06-15 10:47:42,2025-06-15 10:47:43,867488061434766,24505.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12400.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,78.0,620.0,-23.467728,-47.503812,724.0,10.0,c3c3,0dbcab03,0.0,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,0.033894811969066074
2025-06-15 10:47:43,2025-06-15 10:47:42,2025-06-15 10:47:43,867488061434766,24506.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12400.0,0.0,0,1.0,0.0,22,12.0,-,1.0,0.0,78.0,620.0,-23.467728,-47.503812,724.0,10.0,c3c3,0dbcab03,0.0,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,0.0
2025-06-15 10:48:37,2025-06-15 10:48:36,2025-06-15 10:48:37,867488061434766,24507.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14095.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.7,5.0,616.0,-23.467697,-47.503797,724.0,10.0,c3c3,0dbcab03,0.0,2807.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.0037713291282491113
2025-06-15 10:49:13,2025-06-15 10:49:12,2025-06-15 10:49:13,867488061434766,24508.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14112.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.2,36.0,611.0,-23.466302,-47.503283,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.1637373457096125
2025-06-15 10:49:21,2025-06-15 10:49:20,2025-06-15 10:49:21,867488061434766,24509.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14144.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.3,331.0,610.0,-23.466237,-47.503268,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.007387841328297958
2025-06-15 10:49:22,2025-06-15 10:49:21,2025-06-15 10:49:22,867488061434766,24510.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14144.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.4,300.0,610.0,-23.466213,-47.5033,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.004216074613509792
2025-06-15 10:49:27,2025-06-15 10:49:26,2025-06-15 10:49:27,867488061434766,24511.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14055.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.2,254.0,610.0,-23.466147,-47.503509,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.02254561671652212
2025-06-15 10:49:28,,,867488061434766,24512.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:49:29,2025-06-15 10:49:28,2025-06-15 10:49:29,867488061434766,24514.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14055.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.2,216.0,609.0,-23.466179,-47.503539,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,
2025-06-15 10:49:30,2025-06-15 10:49:29,2025-06-15 10:49:30,867488061434766,24515.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14055.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.5,182.0,603.0,-23.466202,-47.503531,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.002684507064951465
2025-06-15 10:49:33,2025-06-15 10:49:32,2025-06-15 10:49:32,867488061434766,24516.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14111.0,0.0,0,0.0,0.0,12,12.0,119,1.0,4.4,179.0,598.0,-23.466233,-47.503531,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.00344704748743
2025-06-15 10:49:33,2025-06-15 10:49:32,2025-06-15 10:49:32,867488061434766,24517.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14111.0,0.0,0,0.0,0.0,12,12.0,-,1.0,4.4,179.0,598.0,-23.466233,-47.503531,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.0
2025-06-15 10:49:34,2025-06-15 10:49:32,2025-06-15 10:49:33,867488061434766,24518.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14111.0,0.0,-,0.0,0.0,12,12.0,-,1.0,5.9,185.0,596.0,-23.466247,-47.503533,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,0.001570040353089426
2025-06-15 10:49:34,2025-06-15 10:49:33,2025-06-15 10:49:34,867488061434766,24519.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14111.0,0.0,0,0.0,0.0,12,12.0,-,1.0,3.4,183.0,595.0,-23.466258,-47.503533,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,0.0012231458824539165
2025-06-15 10:50:31,2025-06-15 10:50:30,2025-06-15 10:50:31,867488061434766,24520.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12958.0,0.0,0,0.0,0.0,11,12.0,-,1.0,0.0,183.0,596.0,-23.466281,-47.503546,724.0,10.0,c3c3,0dbcab02,0.2,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.002880793040926036
2025-06-15 10:51:28,,,867488061434766,24521.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:53:28,,,867488061434766,24523.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:55:28,,,867488061434766,24525.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:57:28,,,867488061434766,24527.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 10:59:29,,,867488061434766,24529.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:01:29,,,867488061434766,24531.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:03:29,,,867488061434766,24533.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:05:29,,,867488061434766,24535.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:07:29,,,867488061434766,24537.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:09:29,,,867488061434766,24539.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:11:29,,,867488061434766,24541.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:13:29,,,867488061434766,24543.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:13:31,2025-06-15 11:13:30,2025-06-15 10:54:33,867488061434766,24545.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12867.0,0.0,0,1.0,0.0,22,12.0,1438,0.0,0.0,183.0,596.0,-23.466281,-47.503546,724.0,10.0,c3c3,0dbcab02,0.0,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,
2025-06-15 11:13:31,2025-06-15 11:13:30,2025-06-15 10:54:33,867488061434766,24546.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12867.0,0.0,0,1.0,0.0,22,12.0,-,0.0,0.0,183.0,596.0,-23.466281,-47.503546,724.0,10.0,c3c3,0dbcab02,0.0,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.0
2025-06-15 11:13:39,2025-06-15 11:13:38,2025-06-15 11:13:39,867488061434766,24547.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12337.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,0.0,600.0,-23.466263,-47.503513,724.0,10.0,c3c3,0dbcab02,0.0,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,0.003916082802354873
2025-06-15 11:13:39,2025-06-15 11:13:38,2025-06-15 11:13:39,867488061434766,24548.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12337.0,0.0,0,1.0,0.0,22,12.0,-,1.0,0.0,0.0,600.0,-23.466263,-47.503513,724.0,10.0,c3c3,0dbcab02,0.0,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,0.0
2025-06-15 11:14:15,2025-06-15 11:14:14,2025-06-15 11:14:15,867488061434766,24549.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.3,88.0,602.0,-23.466264,-47.503508,724.0,10.0,c3c3,0dbcab02,0.0,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.0005219746189342388
2025-06-15 11:14:18,2025-06-15 11:14:17,2025-06-15 11:14:18,867488061434766,24550.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.8,54.0,606.0,-23.466226,-47.503447,724.0,10.0,c3c3,0dbcab02,0.0,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.00752106320681035
2025-06-15 11:14:19,2025-06-15 11:14:18,2025-06-15 11:14:19,867488061434766,24551.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,13.8,23.0,606.0,-23.466193,-47.503437,724.0,10.0,c3c3,0dbcab02,0.0,2807.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.0038085622129356077
2025-06-15 11:14:31,2025-06-15 11:14:30,2025-06-15 11:14:31,867488061434766,24552.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.4,353.0,605.0,-23.465511,-47.503381,724.0,10.0,c3c3,0dbcab02,0.1,2807.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.0760498540209734
2025-06-15 11:14:32,2025-06-15 11:14:31,2025-06-15 11:14:32,867488061434766,24553.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.8,319.0,604.0,-23.465479,-47.503411,724.0,10.0,c3c3,0dbcab02,0.1,2807.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.004693032373366734
2025-06-15 11:14:33,2025-06-15 11:14:32,2025-06-15 11:14:33,867488061434766,24554.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,20.2,283.0,604.0,-23.465466,-47.503462,724.0,10.0,c3c3,0dbcab02,0.1,2807.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.0053990731473691905
2025-06-15 11:15:17,2025-06-15 11:15:16,2025-06-15 11:15:17,867488061434766,24555.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14068.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.1,358.0,605.0,-23.464899,-47.505229,724.0,10.0,c3c3,0dbcab02,0.3,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.19094233003152553
2025-06-15 11:15:18,2025-06-15 11:15:17,2025-06-15 11:15:18,867488061434766,24556.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14150.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.6,61.0,605.0,-23.464902,-47.505223,724.0,10.0,c3c3,0dbcab02,0.3,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,0.0006970086039602617
2025-06-15 11:15:24,2025-06-15 11:15:23,2025-06-15 11:15:24,867488061434766,24557.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14159.0,0.0,0,0.0,0.0,12,12.0,113,1.0,0.0,61.0,605.0,-23.464905,-47.505216,724.0,10.0,c3c3,0dbcab02,0.3,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.0007880813452966343
2025-06-15 11:15:25,2025-06-15 11:15:23,2025-06-15 11:15:24,867488061434766,24558.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14159.0,0.0,0,0.0,0.0,12,12.0,-,1.0,0.0,61.0,605.0,-23.464905,-47.505216,724.0,10.0,c3c3,0dbcab02,0.3,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.0
2025-06-15 11:15:25,2025-06-15 11:15:24,2025-06-15 11:15:25,867488061434766,24559.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14096.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.0,61.0,605.0,-23.464905,-47.505216,724.0,10.0,c3c3,0dbcab02,0.3,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,0.0
2025-06-15 11:15:26,2025-06-15 11:15:24,2025-06-15 11:15:25,867488061434766,24560.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14096.0,0.0,0,0.0,0.0,12,12.0,-,1.0,0.0,61.0,605.0,-23.464905,-47.505216,724.0,10.0,c3c3,0dbcab02,0.3,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,0.0
2025-06-15 11:15:29,,,867488061434766,24561.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:16:33,2025-06-15 11:16:31,2025-06-15 11:16:32,867488061434766,24563.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12928.0,0.0,0,0.0,0.0,11,12.0,-,1.0,0.0,61.0,605.0,-23.464905,-47.505216,724.0,10.0,c3c3,0dbcab02,0.3,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,
2025-06-15 11:17:29,,,867488061434766,24564.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:19:30,,,867488061434766,24566.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15 11:20:03,2025-06-15 11:20:02,2025-06-15 11:20:02,867488061434766,24568.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12803.0,0.0,0,1.0,0.0,22,12.0,279,1.0,0.0,61.0,605.0,-23.464905,-47.505216,724.0,10.0,c3c3,0dbcab02,0.0,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,
2025-06-15 11:20:03,2025-06-15 11:20:02,2025-06-15 11:20:02,867488061434766,24569.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12803.0,0.0,0,1.0,0.0,22,12.0,-,1.0,0.0,61.0,605.0,-23.464905,-47.505216,724.0,10.0,c3c3,0dbcab02,0.0,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,0.0
2025-06-15 11:20:03,2025-06-15 11:20:02,2025-06-15 11:20:03,867488061434766,24570.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12803.0,0.0,0,1.0,0.0,22,12.0,-,1.0,0.0,61.0,605.0,-23.464905,-47.505216,724.0,10.0,c3c3,0dbcab02,0.0,2808.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,0.0
