Data/Hora Inclusão,Data/Hora Evento,Gnss Utc Time,Imei,Sequência,Tipo Mensagem,Máscara Report,Máscara Eri,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração Da Ignição,Precisão Gnss,Velocidade,Azimuth,Altitude,Latitude,Longitude,Mcc,Mnc,Lac,Cell Id,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,Id,Id Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,Rat,Band,Ign Trigger Data,Gnss Trigger Type,Position Report Type,Gnss Signal Status,linha_original
2025-06-25 10:42:03,2025-06-25 10:42:03,2025-06-25 10:42:03,867488061438387,40620.0,GTRTL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12511,0000,0000,00,00,11,12,-,01,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.4,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,14732
2025-06-25 11:37:13,2025-06-25 11:37:13,2025-06-25 11:34:47,867488061438387,40675.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12634,0000,-,00,00,11,12,-,01,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b112,0.4,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,14760
2025-06-25 12:37:13,2025-06-25 12:37:13,2025-06-25 12:35:06,867488061438387,40736.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12612,0000,-,00,00,11,12,-,01,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b110,0.4,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,14791
2025-06-25 13:37:13,2025-06-25 13:37:13,2025-06-25 13:34:47,867488061438387,40797.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12576,0000,-,00,00,11,12,-,01,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b110,0.4,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,14822
2025-06-25 14:37:13,2025-06-25 14:37:13,2025-06-25 14:34:48,867488061438387,40858.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12559,0000,-,00,00,11,12,-,01,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b112,0.4,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,14853
2025-06-25 15:37:13,2025-06-25 15:37:13,2025-06-25 15:35:06,867488061438387,40919.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12542,0000,-,00,00,11,12,-,01,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.4,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,10,,14884
2025-06-25 16:37:13,2025-06-25 16:37:13,2025-06-25 16:34:47,867488061438387,40980.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12537,0000,-,00,00,11,12,-,01,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.4,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,10,,14915
2025-06-25 17:23:49,2025-06-25 17:23:49,2025-06-25 16:34:47,867488061438387,41027.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12529,0000,0000,01,00,22,12,27991,00,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.0,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14939
2025-06-25 17:23:49,2025-06-25 17:23:49,2025-06-25 16:34:47,867488061438387,41028.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12529,0000,0000,01,00,22,12,-,00,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.0,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14940
2025-06-25 17:24:47,2025-06-25 17:24:28,2025-06-25 16:34:47,867488061438387,41031.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13641,0000,0000,00,00,12,12,39,00,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.0,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14942
2025-06-25 17:24:47,2025-06-25 17:24:28,2025-06-25 16:34:47,867488061438387,41032.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13641,0000,0000,00,00,12,12,-,00,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.0,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14943
2025-06-25 17:24:47,2025-06-25 17:24:29,2025-06-25 16:34:47,867488061438387,41033.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13641,0000,0000,01,00,22,12,0,00,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.0,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14944
2025-06-25 17:24:48,2025-06-25 17:24:29,2025-06-25 16:34:47,867488061438387,41034.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13641,0000,0000,01,00,22,12,-,00,0.0,265,190,-6.808759,-43.011671,0724,0005,f79d,0d94b108,0.0,1066.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14945
2025-06-25 17:25:07,2025-06-25 17:25:06,2025-06-25 17:25:06,867488061438387,41035.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13590,0000,-,01,00,22,12,-,01,57.6,329,119,-6.802346,-43.011544,0724,0005,f79d,0d94b10a,0.7,1067.6,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,10,,14946
2025-06-25 17:25:08,2025-06-25 17:25:06,2025-06-25 17:25:06,867488061438387,41036.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13590,0000,0000,01,00,22,12,-,01,57.6,329,119,-6.802346,-43.011544,0724,0005,f79d,0d94b10a,0.7,1067.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,14947
2025-06-25 17:25:08,2025-06-25 17:25:06,2025-06-25 17:25:06,867488061438387,41037.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13590,0000,0000,01,00,22,12,-,01,57.6,329,119,-6.802346,-43.011544,0724,0005,f79d,0d94b10a,0.7,1067.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,14948
2025-06-25 17:25:09,2025-06-25 17:25:06,2025-06-25 17:25:06,867488061438387,41038.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13590,0000,0000,01,00,22,12,-,01,57.6,329,119,-6.802346,-43.011544,0724,0005,f79d,0d94b10a,0.7,1067.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,14949
2025-06-25 17:26:17,2025-06-25 17:26:17,2025-06-25 17:26:17,867488061438387,41041.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13609,0000,-,01,00,22,12,-,01,64.1,0,154,-6.792338,-43.013738,0724,0005,f79d,0d94af01,1.9,1068.8,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,14951
2025-06-25 17:27:10,2025-06-25 17:27:10,2025-06-25 17:27:10,867488061438387,41042.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13553,0000,-,01,00,22,12,-,01,36.8,327,169,-6.786096,-43.013982,0724,0005,f79d,0d94ab1e,2.6,1069.4,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,14952
2025-06-25 17:27:25,2025-06-25 17:27:25,2025-06-25 17:27:25,867488061438387,41043.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13456,0000,-,01,00,22,12,-,01,35.8,297,167,-6.78526,-43.015149,0724,0005,f79d,0d94af01,2.7,1069.6,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,14953
2025-06-25 17:27:30,2025-06-25 17:27:30,2025-06-25 17:27:29,867488061438387,41044.0,GTBTC,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13387,0000,0000,01,00,22,12,-,01,31.7,302,166,-6.785099,-43.015413,0724,0005,f79d,0d94aa11,2.8,1069.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14954
2025-06-25 17:27:35,2025-06-25 17:27:35,2025-06-25 17:27:33,867488061438387,41045.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13387,0000,-,01,00,22,12,-,01,24.8,298,165,-6.78495,-43.01565,0724,0005,f79d,0d94aa11,2.8,1069.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,14955
2025-06-25 17:27:39,2025-06-25 17:27:39,2025-06-25 17:27:39,867488061438387,41046.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13387,0000,-,01,00,22,12,-,01,3.1,328,166,-6.784858,-43.01574,0724,0005,f79d,0d94aa11,2.8,1069.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,14956
2025-06-25 17:28:02,2025-06-25 17:28:02,2025-06-25 17:28:02,867488061438387,41047.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13494,0000,-,01,00,22,12,-,01,24.6,291,164,-6.784646,-43.015888,0724,0005,f79d,0d94aa11,2.8,1069.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,14957
2025-06-25 17:29:02,2025-06-25 17:29:02,2025-06-25 17:29:01,867488061438387,41050.0,GTSTC,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13576,0000,0000,01,00,22,12,-,01,53.3,293,139,-6.781932,-43.021999,0724,0005,f79d,0d94af00,3.6,1070.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14959
2025-06-25 17:30:10,2025-06-25 17:30:10,2025-06-25 17:30:10,867488061438387,41051.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13508,0000,-,01,00,22,12,-,01,9.7,245,117,-6.779155,-43.02845,0724,0005,f79d,0d94ae20,4.4,1071.2,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,14960
2025-06-25 17:30:11,2025-06-25 17:30:11,2025-06-25 17:30:11,867488061438387,41052.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13508,0000,-,01,00,22,12,-,01,12.0,207,117,-6.779182,-43.028459,0724,0005,f79d,0d94ae20,4.4,1071.2,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,14961
2025-06-25 17:30:12,2025-06-25 17:30:12,2025-06-25 17:30:12,867488061438387,41053.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13425,0000,-,01,00,22,12,-,01,15.1,170,117,-6.779215,-43.028446,0724,0005,f79d,0d94ae20,4.4,1071.2,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,14962
2025-06-25 17:30:13,2025-06-25 17:30:13,2025-06-25 17:30:13,867488061438387,41054.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13425,0000,-,01,00,22,12,-,01,20.7,129,117,-6.779245,-43.028403,0724,0005,f79d,0d94ae20,4.4,1071.2,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,14963
2025-06-25 17:30:35,2025-06-25 17:30:35,2025-06-25 17:30:33,867488061438387,41057.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13476,0000,-,01,00,22,12,-,01,11.6,149,118,-6.78002,-43.026727,0724,0005,f79d,0d94ae20,4.5,1071.4,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,10,,14965
2025-06-25 17:30:35,2025-06-25 17:30:35,2025-06-25 17:30:35,867488061438387,41058.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13476,0000,-,01,00,22,12,-,01,11.1,189,118,-6.780069,-43.02674,0724,0005,f79d,0d94ae20,4.5,1071.4,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,14966
2025-06-25 17:30:44,2025-06-25 17:30:44,2025-06-25 17:30:44,867488061438387,41059.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13419,0000,-,01,00,22,12,-,01,10.8,233,120,-6.780382,-43.026907,0724,0005,f79d,0d94af02,4.6,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,14967
2025-06-25 17:30:46,2025-06-25 17:30:46,2025-06-25 17:30:46,867488061438387,41060.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13251,0000,-,01,00,22,12,-,01,4.9,267,120,-6.78038,-43.026942,0724,0005,f79d,0d94af02,4.6,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,14968
2025-06-25 17:30:50,2025-06-25 17:30:50,2025-06-25 17:30:49,867488061438387,41061.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13286,0000,0000,00,00,12,12,382,01,0.1,267,120,-6.780379,-43.026947,0724,0005,f79d,0d94af02,4.6,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14969
2025-06-25 17:30:50,2025-06-25 17:30:50,2025-06-25 17:30:49,867488061438387,41062.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13286,0000,0000,00,00,12,12,-,01,0.1,267,120,-6.780379,-43.026947,0724,0005,f79d,0d94af02,4.6,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14970
2025-06-25 17:30:50,2025-06-25 17:30:50,2025-06-25 17:30:50,867488061438387,41063.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13286,0000,-,00,00,12,12,-,01,0.0,267,120,-6.780379,-43.026947,0724,0005,f79d,0d94af02,4.6,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,14971
2025-06-25 17:30:50,2025-06-25 17:30:50,2025-06-25 17:30:50,867488061438387,41064.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13286,0000,0000,00,00,12,12,-,01,0.0,267,120,-6.780379,-43.026947,0724,0005,f79d,0d94af02,4.6,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,14972
2025-06-25 17:31:45,2025-06-25 17:31:45,2025-06-25 17:31:44,867488061438387,41065.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12787,0000,0000,00,00,11,12,-,01,0.0,267,120,-6.780379,-43.026947,0724,0005,f79d,0d94af02,4.6,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14973
2025-06-25 18:13:17,2025-06-25 18:13:17,2025-06-25 17:35:49,867488061438387,41108.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12693,0000,0000,01,00,22,12,2546,00,0.0,267,120,-6.780379,-43.026947,0724,0005,f79d,0d94af02,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14995
2025-06-25 18:13:17,2025-06-25 18:13:17,2025-06-25 17:35:49,867488061438387,41109.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12693,0000,0000,01,00,22,12,-,00,0.0,267,120,-6.780379,-43.026947,0724,0005,f79d,0d94af02,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,14996
2025-06-25 18:13:24,2025-06-25 18:13:24,2025-06-25 18:13:24,867488061438387,41110.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12593,0000,-,01,00,22,12,-,01,0.0,267,136,-6.780306,-43.026929,0724,0005,f79d,0d94af02,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,14997
2025-06-25 18:13:24,2025-06-25 18:13:24,2025-06-25 18:13:24,867488061438387,41111.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12593,0000,0000,01,00,22,12,-,01,0.0,267,136,-6.780306,-43.026929,0724,0005,f79d,0d94af02,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,14998
2025-06-25 18:13:44,2025-06-25 18:13:44,2025-06-25 18:13:44,867488061438387,41112.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13404,0000,-,01,00,22,12,-,01,7.3,181,132,-6.780407,-43.026914,0724,0005,f79d,0d94aa12,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,14999
2025-06-25 18:13:47,2025-06-25 18:13:47,2025-06-25 18:13:47,867488061438387,41113.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13404,0000,-,01,00,22,12,-,01,11.2,142,132,-6.780471,-43.026863,0724,0005,f79d,0d94aa12,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,15000
2025-06-25 18:13:52,2025-06-25 18:13:52,2025-06-25 18:13:52,867488061438387,41114.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13271,0000,-,01,00,22,12,-,01,15.7,80,134,-6.780505,-43.026727,0724,0005,f79d,0d94aa12,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,15001
2025-06-25 18:13:54,2025-06-25 18:13:54,2025-06-25 18:13:54,867488061438387,41115.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13377,0000,-,01,00,22,12,-,01,18.3,48,132,-6.78045,-43.026644,0724,0005,f79d,0d94aa12,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,15002
2025-06-25 18:13:57,2025-06-25 18:13:57,2025-06-25 18:13:57,867488061438387,41116.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13301,0000,-,01,00,22,12,-,01,13.2,18,132,-6.780351,-43.026594,0724,0005,f79d,0d94aa12,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,15003
2025-06-25 18:14:00,2025-06-25 18:14:00,2025-06-25 18:14:00,867488061438387,41117.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13301,0000,-,01,00,22,12,-,01,12.6,332,132,-6.780264,-43.026616,0724,0005,f79d,0d94aa12,0.0,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,15004
2025-06-25 18:14:07,2025-06-25 18:14:07,2025-06-25 18:14:07,867488061438387,41118.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13258,0000,-,01,00,22,12,-,01,8.8,6,131,-6.780123,-43.026692,0724,0005,f79d,0d94af0a,0.1,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,15005
2025-06-25 18:14:34,2025-06-25 18:14:34,2025-06-25 18:14:34,867488061438387,41121.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13328,0000,-,01,00,22,12,-,01,15.4,103,130,-6.780071,-43.026648,0724,0005,f79d,0d94ae1d,0.1,1071.5,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,15007
2025-06-25 18:16:22,2025-06-25 18:16:22,2025-06-25 18:16:20,867488061438387,41124.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13357,0000,-,01,00,22,12,-,01,33.5,113,175,-6.784387,-43.016567,0724,0005,f79d,0d94af00,1.3,1072.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,15009
2025-06-25 18:16:48,2025-06-25 18:16:48,2025-06-25 18:16:48,867488061438387,41125.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13348,0000,-,01,00,22,12,-,01,18.1,78,180,-6.78474,-43.015719,0724,0005,f79d,0d94af09,1.4,1072.8,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,15010
2025-06-25 18:16:50,2025-06-25 18:16:50,2025-06-25 18:16:50,867488061438387,41126.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13243,0000,-,01,00,22,12,-,01,24.1,40,180,-6.784663,-43.015638,0724,0005,f79d,0d94af09,1.4,1072.8,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,15011
2025-06-25 18:18:35,2025-06-25 18:18:35,2025-06-25 18:18:35,867488061438387,41129.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13412,0000,-,01,00,22,12,-,01,7.2,71,158,-6.776713,-43.00919,0724,0005,f79d,0d94ab1e,2.5,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,15013
2025-06-25 18:18:37,2025-06-25 18:18:37,2025-06-25 18:18:37,867488061438387,41130.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13412,0000,-,01,00,22,12,-,01,8.3,106,158,-6.776724,-43.009154,0724,0005,f79d,0d94ab1e,2.5,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,15014
2025-06-25 18:19:05,2025-06-25 18:19:05,2025-06-25 18:19:05,867488061438387,41131.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13241,0000,0000,00,00,12,12,349,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,2.5,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,15015
2025-06-25 18:19:05,2025-06-25 18:19:05,2025-06-25 18:19:05,867488061438387,41132.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13241,0000,0000,00,00,12,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,2.5,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,15016
2025-06-25 18:19:06,2025-06-25 18:19:06,2025-06-25 18:19:06,867488061438387,41133.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13241,0000,-,00,00,12,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,2.5,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,15017
2025-06-25 18:19:06,2025-06-25 18:19:06,2025-06-25 18:19:06,867488061438387,41134.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13241,0000,0000,00,00,12,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,2.5,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,15018
2025-06-25 18:19:32,2025-06-25 18:19:32,2025-06-25 18:19:31,867488061438387,41135.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12842,0000,0000,01,00,22,12,27,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,15019
2025-06-25 18:19:32,2025-06-25 18:19:32,2025-06-25 18:19:31,867488061438387,41136.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12842,0000,0000,01,00,22,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,15020
2025-06-25 18:19:33,2025-06-25 18:19:32,2025-06-25 18:19:32,867488061438387,41137.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12842,0000,0000,01,00,22,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,15021
2025-06-25 18:19:37,2025-06-25 18:19:37,2025-06-25 18:19:37,867488061438387,41138.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12343,0000,-,01,00,22,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,15022
2025-06-25 18:22:42,2025-06-25 18:22:42,2025-06-25 18:22:40,867488061438387,41143.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13574,0000,-,01,00,22,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,15025
2025-06-25 18:25:42,2025-06-25 18:25:42,2025-06-25 18:25:40,867488061438387,41146.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13535,0000,-,01,00,22,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,15027
2025-06-25 18:28:09,2025-06-25 18:28:09,2025-06-25 18:28:09,867488061438387,41149.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13522,0000,0000,00,00,12,12,517,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,15029
2025-06-25 18:28:09,2025-06-25 18:28:09,2025-06-25 18:28:09,867488061438387,41150.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13522,0000,0000,00,00,12,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,15030
2025-06-25 18:28:10,2025-06-25 18:28:10,2025-06-25 18:28:10,867488061438387,41151.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13522,0000,-,00,00,12,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,15031
2025-06-25 18:28:10,2025-06-25 18:28:10,2025-06-25 18:28:10,867488061438387,41152.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13522,0000,0000,00,00,12,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,15032
2025-06-25 18:28:53,2025-06-25 18:28:53,2025-06-25 18:28:53,867488061438387,41155.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12793,0000,0000,00,00,11,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,15034
2025-06-25 19:28:05,2025-06-25 19:28:05,2025-06-25 19:25:38,867488061438387,41214.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12679,0000,-,00,00,11,12,-,01,0.0,106,161,-6.77701,-43.008808,0724,0005,f79d,0d94ab02,0.0,1074.0,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,15064
