Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,linha_original
2025-06-20 09:26:55,,,867488061438387,31989.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9591
2025-06-20 09:28:55,,,867488061438387,31991.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9592
2025-06-20 09:30:55,,,867488061438387,31993.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9593
2025-06-20 09:32:55,,,867488061438387,31995.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9594
2025-06-20 09:34:55,,,867488061438387,31997.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9595
2025-06-20 09:36:56,,,867488061438387,31999.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9596
2025-06-20 09:38:56,,,867488061438387,32001.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9597
2025-06-20 09:40:56,,,867488061438387,32003.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9598
2025-06-20 09:42:56,,,867488061438387,32005.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9599
2025-06-20 09:44:56,,,867488061438387,32007.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600
2025-06-20 09:46:56,,,867488061438387,32009.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9601
2025-06-20 09:48:56,,,867488061438387,32011.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9602
2025-06-20 09:50:56,,,867488061438387,32013.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9603
2025-06-20 09:52:56,,,867488061438387,32015.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9604
2025-06-20 09:54:56,,,867488061438387,32017.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9605
2025-06-20 09:56:03,2025-06-20 09:56:03,2025-06-20 09:53:37,867488061438387,32019.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,91.0,12514.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,100.0,190.0,-6.80905,-43.011667,724.0,5.0,f79d,0d94b108,0.3,610.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,9606
2025-06-20 09:56:57,,,867488061438387,32020.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9607
2025-06-20 09:58:57,,,867488061438387,32022.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9608
2025-06-20 10:00:57,,,867488061438387,32024.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9609
2025-06-20 10:02:57,,,867488061438387,32026.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9610
2025-06-20 10:04:57,,,867488061438387,32028.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9611
2025-06-20 10:06:57,,,867488061438387,32030.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9612
2025-06-20 10:08:57,,,867488061438387,32032.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9613
2025-06-20 10:10:57,,,867488061438387,32034.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9614
2025-06-20 10:12:57,,,867488061438387,32036.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9615
2025-06-20 10:14:58,,,867488061438387,32038.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9616
2025-06-20 10:16:58,,,867488061438387,32040.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9617
2025-06-20 10:18:58,,,867488061438387,32042.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9618
2025-06-20 10:20:58,,,867488061438387,32044.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9619
2025-06-20 10:22:58,,,867488061438387,32046.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9620
2025-06-20 10:24:58,,,867488061438387,32048.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9621
2025-06-20 10:26:58,,,867488061438387,32050.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9622
2025-06-20 10:28:58,,,867488061438387,32052.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9623
2025-06-20 10:30:58,,,867488061438387,32054.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9624
2025-06-20 10:32:58,,,867488061438387,32056.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9625
2025-06-20 10:34:59,,,867488061438387,32058.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9626
2025-06-20 10:36:59,,,867488061438387,32060.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9627
2025-06-20 10:38:59,,,867488061438387,32062.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9628
2025-06-20 10:40:59,,,867488061438387,32064.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9629
2025-06-20 10:42:59,,,867488061438387,32066.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9630
2025-06-20 10:44:59,,,867488061438387,32068.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9631
2025-06-20 10:46:59,,,867488061438387,32070.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9632
2025-06-20 10:48:59,,,867488061438387,32072.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9633
2025-06-20 10:50:59,,,867488061438387,32074.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9634
2025-06-20 10:53:00,,,867488061438387,32076.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9635
2025-06-20 10:55:00,,,867488061438387,32078.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9636
2025-06-20 10:56:03,2025-06-20 10:56:03,2025-06-20 10:53:40,867488061438387,32080.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,91.0,12522.0,0.0,-,0.0,0.0,11,11.0,-,1.0,0.0,100.0,190.0,-6.80905,-43.011667,724.0,5.0,f79d,0d94b100,0.3,610.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,9637
2025-06-20 10:57:00,,,867488061438387,32081.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9638
2025-06-20 10:59:00,,,867488061438387,32083.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9639
2025-06-20 11:01:00,,,867488061438387,32085.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9640
2025-06-20 11:03:00,,,867488061438387,32087.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9641
2025-06-20 11:05:00,,,867488061438387,32089.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9642
2025-06-20 11:07:00,,,867488061438387,32091.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9643
2025-06-20 11:09:01,,,867488061438387,32093.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9644
2025-06-20 11:11:01,,,867488061438387,32095.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9645
2025-06-20 11:13:01,,,867488061438387,32097.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9646
2025-06-20 11:15:01,,,867488061438387,32099.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9647
2025-06-20 11:17:01,,,867488061438387,32101.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9648
2025-06-20 11:19:01,,,867488061438387,32103.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9649
2025-06-20 11:21:02,,,867488061438387,32105.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9650
2025-06-20 11:23:02,,,867488061438387,32107.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9651
2025-06-20 11:25:02,,,867488061438387,32109.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9652
2025-06-20 11:27:02,,,867488061438387,32111.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9653
2025-06-20 11:29:02,,,867488061438387,32113.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9654
2025-06-20 11:31:02,,,867488061438387,32115.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9655
2025-06-20 11:33:02,,,867488061438387,32117.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9656
2025-06-20 11:35:02,,,867488061438387,32119.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9657
2025-06-20 11:37:02,,,867488061438387,32121.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9658
2025-06-20 11:39:03,,,867488061438387,32123.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9659
2025-06-20 11:41:03,,,867488061438387,32125.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9660
2025-06-20 11:43:03,,,867488061438387,32127.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9661
2025-06-20 11:45:03,,,867488061438387,32129.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9662
2025-06-20 11:47:03,,,867488061438387,32131.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9663
2025-06-20 11:49:03,,,867488061438387,32133.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9664
2025-06-20 11:51:03,,,867488061438387,32135.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9665
2025-06-20 11:53:03,,,867488061438387,32137.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9666
2025-06-20 11:55:03,,,867488061438387,32139.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667
2025-06-20 11:56:03,2025-06-20 11:56:03,2025-06-20 11:54:12,867488061438387,32141.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,91.0,12506.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,100.0,190.0,-6.80905,-43.011667,724.0,5.0,f79d,0d94b112,0.3,610.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,9668
2025-06-20 11:57:04,,,867488061438387,32142.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9669
2025-06-20 11:59:04,,,867488061438387,32144.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9670
2025-06-20 12:01:04,,,867488061438387,32146.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9671
2025-06-20 12:03:04,,,867488061438387,32148.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9672
2025-06-20 12:05:04,,,867488061438387,32150.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9673
2025-06-20 12:07:04,,,867488061438387,32152.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9674
2025-06-20 12:09:04,,,867488061438387,32154.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9675
2025-06-20 12:11:04,,,867488061438387,32156.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9676
2025-06-20 12:13:04,,,867488061438387,32158.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9677
2025-06-20 12:15:04,,,867488061438387,32160.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9678
2025-06-20 12:17:05,,,867488061438387,32162.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9679
2025-06-20 12:19:05,,,867488061438387,32164.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9680
2025-06-20 12:21:05,,,867488061438387,32166.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9681
2025-06-20 12:23:05,,,867488061438387,32168.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9682
2025-06-20 12:25:05,,,867488061438387,32170.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9683
2025-06-20 12:27:05,,,867488061438387,32172.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9684
2025-06-20 12:29:05,,,867488061438387,32174.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9685
2025-06-20 12:31:05,,,867488061438387,32176.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9686
2025-06-20 12:33:05,,,867488061438387,32178.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9687
2025-06-20 12:35:05,,,867488061438387,32180.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9688
2025-06-20 12:37:06,,,867488061438387,32182.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9689
2025-06-20 12:39:06,,,867488061438387,32184.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9690
2025-06-20 12:41:06,,,867488061438387,32186.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9691
2025-06-20 12:43:06,,,867488061438387,32188.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9692
2025-06-20 12:45:06,,,867488061438387,32190.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9693
2025-06-20 12:47:06,,,867488061438387,32192.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9694
2025-06-20 12:49:26,,,867488061438387,32194.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9695
2025-06-20 12:51:26,,,867488061438387,32196.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9696
2025-06-20 12:53:06,,,867488061438387,32198.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9697
2025-06-20 12:55:07,,,867488061438387,32200.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9698
2025-06-20 12:56:04,2025-06-20 12:56:03,2025-06-20 12:53:41,867488061438387,32202.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,91.0,12510.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,100.0,190.0,-6.80905,-43.011667,724.0,5.0,f79d,0d94b112,0.3,610.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,9699
2025-06-20 12:57:07,,,867488061438387,32203.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9700
2025-06-20 12:59:07,,,867488061438387,32205.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9701
2025-06-20 13:01:07,,,867488061438387,32207.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9702
2025-06-20 13:03:07,,,867488061438387,32209.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9703
2025-06-20 13:05:07,,,867488061438387,32211.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9704
2025-06-20 13:07:07,,,867488061438387,32213.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9705
2025-06-20 13:09:07,,,867488061438387,32215.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9706
2025-06-20 13:11:07,,,867488061438387,32217.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707
2025-06-20 13:13:07,,,867488061438387,32219.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9708
2025-06-20 13:15:08,,,867488061438387,32221.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9709
2025-06-20 13:17:08,,,867488061438387,32223.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9710
2025-06-20 13:19:08,,,867488061438387,32225.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9711
2025-06-20 13:21:08,,,867488061438387,32227.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9712
2025-06-20 13:23:08,,,867488061438387,32229.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9713
2025-06-20 13:25:08,,,867488061438387,32231.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9714
2025-06-20 13:27:08,,,867488061438387,32233.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9715
2025-06-20 13:29:08,,,867488061438387,32235.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9716
2025-06-20 13:31:08,,,867488061438387,32237.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9717
2025-06-20 13:33:09,,,867488061438387,32239.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9718
2025-06-20 13:35:09,,,867488061438387,32241.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9719
2025-06-20 13:37:09,,,867488061438387,32243.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9720
2025-06-20 13:39:09,,,867488061438387,32245.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9721
2025-06-20 13:41:09,,,867488061438387,32247.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9722
2025-06-20 13:43:10,,,867488061438387,32249.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9723
2025-06-20 13:45:10,,,867488061438387,32251.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9724
2025-06-20 13:47:10,,,867488061438387,32253.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9725
2025-06-20 13:49:10,,,867488061438387,32255.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9726
2025-06-20 13:51:10,,,867488061438387,32257.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9727
2025-06-20 13:53:10,,,867488061438387,32259.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9728
2025-06-20 13:55:10,,,867488061438387,32261.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9729
2025-06-20 13:56:04,2025-06-20 13:56:03,2025-06-20 13:53:37,867488061438387,32263.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,91.0,12520.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,100.0,190.0,-6.80905,-43.011667,724.0,5.0,f79d,0d94b100,0.3,610.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,9730
2025-06-20 13:57:11,,,867488061438387,32264.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9731
2025-06-20 13:59:11,,,867488061438387,32266.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9732
2025-06-20 14:01:11,,,867488061438387,32268.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9733
2025-06-20 14:03:11,,,867488061438387,32270.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9734
2025-06-20 14:05:11,,,867488061438387,32272.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9735
2025-06-20 14:07:11,,,867488061438387,32274.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9736
2025-06-20 14:09:11,,,867488061438387,32276.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9737
2025-06-20 14:11:11,,,867488061438387,32278.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9738
2025-06-20 14:13:12,,,867488061438387,32280.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9739
2025-06-20 14:15:12,,,867488061438387,32282.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9740
2025-06-20 14:17:12,,,867488061438387,32284.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9741
2025-06-20 14:19:12,,,867488061438387,32286.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9742
2025-06-20 14:21:12,,,867488061438387,32288.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9743
2025-06-20 14:23:12,,,867488061438387,32290.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9744
2025-06-20 14:25:12,,,867488061438387,32292.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9745
2025-06-20 14:27:13,,,867488061438387,32294.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9746
2025-06-20 14:29:12,,,867488061438387,32296.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9747
2025-06-20 14:31:13,,,867488061438387,32298.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9748
2025-06-20 14:33:13,,,867488061438387,32300.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749
2025-06-20 14:35:13,,,867488061438387,32302.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9750
2025-06-20 14:37:13,,,867488061438387,32304.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9751
2025-06-20 14:39:13,,,867488061438387,32306.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9752
2025-06-20 14:41:13,,,867488061438387,32308.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9753
2025-06-20 14:43:13,,,867488061438387,32310.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9754
2025-06-20 14:45:13,,,867488061438387,32312.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9755
2025-06-20 14:47:14,,,867488061438387,32314.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9756
2025-06-20 14:49:14,,,867488061438387,32316.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9757
2025-06-20 14:51:14,,,867488061438387,32318.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9758
2025-06-20 14:53:14,,,867488061438387,32320.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9759
2025-06-20 14:55:14,,,867488061438387,32322.0,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9760
