data/hora inclusão,data/hora evento,gnss utc time,imei,sequência,tipo mensagem,máscara report,máscara eri,tipo dispositivo,versão protocolo,versão firmware,bateria interna,alimentação externa,analog input mode,analog input1 voltage,digital input status,digital output status,motion status,satélites,duração da ignição,precisão gnss,velocidade,azimuth,altitude,latitude,longitude,mcc,mnc,lac,cell id,hodômetro atual,hodômetro total,horímetro atual,horímetro total,motivo power off,motivo power on,id,id report type,comando customizado,battery status,backup battery voltage,network type,rat,band,ign trigger data,gnss trigger type,position report type,gnss signal status,linha_arquivo,linha_arquivo_original
2025-07-02 10:13:10,2025-07-02 10:13:10,2025-07-02 10:13:08,867488061438379,3661.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14852,0000,-,01,00,22,12,-,01,30.2,35,729,-23.639827,-46.723099,0724,0010,c617,0c5e7801,109.8,4258.1,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,17716,17716
2025-07-02 10:14:49,2025-07-02 10:14:50,2025-07-02 10:14:49,867488061438379,3664.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13475,0000,-,01,00,22,12,-,01,52.7,359,741,-23.634249,-46.718157,0724,0010,c617,0c42a803,110.6,4258.9,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17718,17718
2025-07-02 10:15:09,2025-07-02 10:14:50,2025-07-02 10:14:49,867488061438379,3664.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13475,0000,-,01,00,22,12,-,01,52.7,359,741,-23.634249,-46.718157,0724,0010,c617,0c42a803,110.6,4258.9,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17719,17719
2025-07-02 10:15:09,2025-07-02 10:14:54,2025-07-02 10:14:54,867488061438379,3665.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13417,0000,-,01,00,22,12,-,01,55.2,322,743,-23.633638,-46.718406,0724,0010,c617,0c436617,110.7,4259.0,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,17720,17720
2025-07-02 10:15:10,2025-07-02 10:14:58,2025-07-02 10:14:58,867488061438379,3666.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13432,0000,-,01,00,22,12,-,01,58.5,289,744,-23.633304,-46.718915,0724,0010,c617,0c436617,110.7,4259.1,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,17721,17721
2025-07-02 10:15:10,2025-07-02 10:15:02,2025-07-02 10:15:02,867488061438379,3667.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13488,0000,-,01,00,22,12,-,01,60.2,256,744,-23.633284,-46.719554,0724,0010,c617,0c42a80b,110.8,4259.1,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,17722,17722
2025-07-02 10:15:11,2025-07-02 10:15:06,2025-07-02 10:15:06,867488061438379,3668.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13488,0000,-,01,00,22,12,-,01,62.8,224,742,-23.633599,-46.720122,0724,0010,c617,0c436617,110.9,4259.2,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,17723,17723
2025-07-02 10:16:06,2025-07-02 10:16:06,2025-07-02 10:16:06,867488061438379,3671.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13348,0000,-,01,00,22,12,-,01,83.8,194,736,-23.642357,-46.726992,0724,0010,c617,0c5e780d,112.1,4260.4,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,17725,17725
2025-07-02 10:16:10,2025-07-02 10:16:10,2025-07-02 10:16:08,867488061438379,3672.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13348,0000,-,01,00,22,12,-,01,82.2,192,735,-23.642762,-46.727098,0724,0010,c617,0c5e780d,112.2,4260.5,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,10,,17726,17726
2025-07-02 10:16:53,2025-07-02 10:16:53,2025-07-02 10:16:53,867488061438379,3673.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13455,0000,-,01,00,22,12,-,01,50.3,162,731,-23.649147,-46.72733,0724,0010,c617,0c390e49,112.8,4261.2,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17727,17727
2025-07-02 10:17:28,2025-07-02 10:17:28,2025-07-02 10:17:28,867488061438379,3674.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14900,0000,-,01,00,22,12,-,01,21.6,125,731,-23.652671,-46.725174,0724,0010,c617,0c3cc017,113.3,4261.6,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,17728,17728
2025-07-02 10:17:36,2025-07-02 10:17:36,2025-07-02 10:17:36,867488061438379,3675.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13524,0000,-,01,00,22,12,-,01,38.0,91,735,-23.652879,-46.724507,0724,0010,c617,0c3cc017,113.4,4261.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,17729,17729
2025-07-02 10:18:26,2025-07-02 10:18:26,2025-07-02 10:18:26,867488061438379,3678.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14322,0000,-,01,00,22,12,-,01,31.6,61,731,-23.651166,-46.719488,0724,0010,c617,0c3cc001,113.9,4262.3,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17731,17731
2025-07-02 10:18:40,2025-07-02 10:18:39,2025-07-02 10:18:39,867488061438379,3679.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13521,0000,-,01,00,22,12,-,01,24.9,22,731,-23.65062,-46.718619,0724,0010,c617,0c3cc00b,114.0,4262.4,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,17732,17732
2025-07-02 10:18:41,2025-07-02 10:18:41,2025-07-02 10:18:41,867488061438379,3680.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13521,0000,-,01,00,22,12,-,01,23.3,349,731,-23.650499,-46.718618,0724,0010,c617,0c3cc00b,114.0,4262.4,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,17733,17733
2025-07-02 10:18:44,2025-07-02 10:18:44,2025-07-02 10:18:44,867488061438379,3681.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13521,0000,-,01,00,22,12,-,01,25.0,314,730,-23.650342,-46.718723,0724,0010,c617,0c3cc00b,114.1,4262.4,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,17734,17734
2025-07-02 10:18:47,2025-07-02 10:18:47,2025-07-02 10:18:47,867488061438379,3682.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13721,0000,-,01,00,22,12,-,01,25.7,276,731,-23.65027,-46.718908,0724,0010,c617,0c5d4915,114.1,4262.4,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,17735,17735
2025-07-02 10:18:50,2025-07-02 10:18:50,2025-07-02 10:18:50,867488061438379,3683.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13552,0000,-,01,00,22,12,-,01,27.5,235,731,-23.65033,-46.719107,0724,0010,c617,0c5e250b,114.1,4262.4,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,17736,17736
2025-07-02 10:18:54,2025-07-02 10:18:54,2025-07-02 10:18:54,867488061438379,3684.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13515,0000,-,01,00,22,12,-,01,29.4,204,733,-23.65055,-46.719276,0724,0010,c617,0c3cc015,114.1,4262.5,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,17737,17737
2025-07-02 10:18:59,2025-07-02 10:18:59,2025-07-02 10:18:59,867488061438379,3685.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14878,0000,-,01,00,22,12,-,01,17.6,239,733,-23.650799,-46.719459,0724,0010,c617,0c399203,114.2,4262.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17738,17738
2025-07-02 10:19:02,2025-07-02 10:19:02,2025-07-02 10:19:02,867488061438379,3686.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14878,0000,-,01,00,22,12,-,01,11.1,285,734,-23.650802,-46.719567,0724,0010,c617,0c399203,114.2,4262.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17739,17739
2025-07-02 10:19:04,2025-07-02 10:19:04,2025-07-02 10:19:04,867488061438379,3687.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14477,0000,-,01,00,22,12,-,01,8.6,321,734,-23.650768,-46.719596,0724,0010,c617,0c399203,114.2,4262.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17740,17740
2025-07-02 10:19:06,2025-07-02 10:19:06,2025-07-02 10:19:06,867488061438379,3688.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13432,0000,-,01,00,22,12,-,01,11.2,353,735,-23.650719,-46.71961,0724,0010,c617,0c399203,114.2,4262.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17741,17741
2025-07-02 10:19:10,2025-07-02 10:19:10,2025-07-02 10:19:09,867488061438379,3689.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13383,0000,-,01,00,22,12,-,01,12.2,33,735,-23.650635,-46.719571,0724,0010,c617,0c399203,114.2,4262.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,17742,17742
2025-07-02 10:19:18,2025-07-02 10:19:18,2025-07-02 10:19:18,867488061438379,3690.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13215,0000,-,01,00,22,12,-,01,4.4,357,734,-23.650463,-46.719466,0724,0010,c617,0c399203,114.2,4262.5,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17743,17743
2025-07-02 10:19:30,2025-07-02 10:19:30,2025-07-02 10:19:30,867488061438379,3691.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13417,0000,-,01,00,22,12,-,01,11.3,29,735,-23.650236,-46.719453,0724,0010,c617,0c399203,114.2,4262.6,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17744,17744
2025-07-02 10:19:32,2025-07-02 10:19:32,2025-07-02 10:19:32,867488061438379,3692.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13417,0000,-,01,00,22,12,-,01,13.4,71,735,-23.650208,-46.719395,0724,0010,c617,0c399203,114.2,4262.6,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17745,17745
2025-07-02 10:20:21,2025-07-02 10:20:21,2025-07-02 10:20:21,867488061438379,3695.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13407,0000,-,01,00,22,12,-,01,14.2,36,732,-23.649701,-46.717415,0724,0010,c617,0c399203,114.5,4262.8,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17747,17747
2025-07-02 10:20:23,2025-07-02 10:20:23,2025-07-02 10:20:23,867488061438379,3696.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13383,0000,-,01,00,22,12,-,01,18.0,6,732,-23.649622,-46.717392,0724,0010,c617,0c399203,114.5,4262.8,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17748,17748
2025-07-02 10:20:29,2025-07-02 10:20:29,2025-07-02 10:20:29,867488061438379,3697.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13442,0000,-,01,00,22,12,-,01,9.4,329,732,-23.649362,-46.717444,0724,0010,c617,0c399203,114.5,4262.8,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17749,17749
2025-07-02 10:20:31,2025-07-02 10:20:31,2025-07-02 10:20:31,867488061438379,3698.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13442,0000,-,01,00,22,12,-,01,6.8,288,732,-23.649347,-46.717482,0724,0010,c617,0c399203,114.5,4262.8,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17750,17750
2025-07-02 10:20:43,2025-07-02 10:20:43,2025-07-02 10:20:43,867488061438379,3699.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13348,0000,-,01,00,22,12,-,01,3.4,256,733,-23.649368,-46.717842,0724,0010,c617,0c35dd0b,114.5,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,17751,17751
2025-07-02 10:20:45,2025-07-02 10:20:45,2025-07-02 10:20:45,867488061438379,3700.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13348,0000,-,01,00,22,12,-,01,4.1,222,733,-23.649381,-46.717859,0724,0010,c617,0c35dd15,114.5,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,17752,17752
2025-07-02 10:20:47,2025-07-02 10:20:47,2025-07-02 10:20:47,867488061438379,3701.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13061,0000,-,01,00,22,12,-,01,4.8,189,733,-23.649403,-46.717861,0724,0010,c617,0c5d490b,114.5,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,17753,17753
2025-07-02 10:20:58,2025-07-02 10:20:58,2025-07-02 10:20:58,867488061438379,3702.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13460,0000,-,01,00,22,12,-,01,4.7,223,734,-23.649589,-46.717855,0724,0010,c617,0c35dd33,114.5,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,17754,17754
2025-07-02 10:21:14,2025-07-02 10:21:14,2025-07-02 10:21:13,867488061438379,3703.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12591,0000,0000,00,00,12,12,6794,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,114.5,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,17755,17755
2025-07-02 10:21:14,2025-07-02 10:21:14,2025-07-02 10:21:13,867488061438379,3704.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12591,0000,0000,00,00,12,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,114.5,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,17756,17756
2025-07-02 10:21:14,2025-07-02 10:21:14,2025-07-02 10:21:14,867488061438379,3705.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12529,0000,-,00,00,12,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,114.5,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,17757,17757
2025-07-02 10:21:15,2025-07-02 10:21:14,2025-07-02 10:21:14,867488061438379,3706.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12529,0000,0000,00,00,12,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,114.5,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,17758,17758
2025-07-02 10:21:16,2025-07-02 10:21:16,2025-07-02 10:21:16,867488061438379,3707.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12529,0000,0000,01,00,22,12,2,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,17759,17759
2025-07-02 10:21:17,2025-07-02 10:21:16,2025-07-02 10:21:16,867488061438379,3708.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12529,0000,0000,01,00,22,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,17760,17760
2025-07-02 10:21:17,2025-07-02 10:21:17,2025-07-02 10:21:17,867488061438379,3709.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12607,0000,0000,01,00,22,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,17761,17761
2025-07-02 10:21:20,2025-07-02 10:21:20,2025-07-02 10:21:20,867488061438379,3710.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12432,0000,-,01,00,22,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,17762,17762
2025-07-02 10:21:21,2025-07-02 10:21:21,2025-07-02 10:21:20,867488061438379,3711.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12432,0000,0000,00,00,12,12,5,00,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,17763,17763
2025-07-02 10:21:21,2025-07-02 10:21:21,2025-07-02 10:21:20,867488061438379,3712.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12432,0000,0000,00,00,12,12,-,00,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,17764,17764
2025-07-02 10:21:21,2025-07-02 10:21:21,2025-07-02 10:21:21,867488061438379,3713.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12432,0000,-,00,00,12,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,17765,17765
2025-07-02 10:21:22,2025-07-02 10:21:21,2025-07-02 10:21:21,867488061438379,3714.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12432,0000,0000,00,00,12,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,17766,17766
2025-07-02 10:22:17,2025-07-02 10:22:17,2025-07-02 10:22:16,867488061438379,3717.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12729,0000,0000,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,17768,17768
2025-07-02 11:21:19,2025-07-02 11:21:19,2025-07-02 11:18:53,867488061438379,3776.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12936,0000,-,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4915,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,17795,17795
2025-07-02 12:21:19,2025-07-02 12:21:19,2025-07-02 12:18:54,867488061438379,3837.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12908,0000,-,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d490c,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,10,,17826,17826
2025-07-02 13:21:19,2025-07-02 13:21:19,2025-07-02 13:18:53,867488061438379,3898.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12864,0000,-,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,17857,17857
2025-07-02 14:21:19,2025-07-02 14:21:19,2025-07-02 14:19:27,867488061438379,3959.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12862,0000,-,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,17888,17888
2025-07-02 15:21:19,2025-07-02 15:21:19,2025-07-02 15:18:53,867488061438379,4020.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12840,0000,-,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d4947,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,17918,17918
2025-07-02 16:21:19,2025-07-02 16:21:19,2025-07-02 16:19:25,867488061438379,4081.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12818,0000,-,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,17949,17949
2025-07-02 17:21:19,2025-07-02 17:21:19,2025-07-02 17:19:23,867488061438379,4142.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12805,0000,-,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c5d490b,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,10,,17980,17980
2025-07-02 18:21:19,2025-07-02 18:21:19,2025-07-02 18:18:57,867488061438379,4203.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12794,0000,-,00,00,11,12,-,01,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd0b,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,10,,18011,18011
2025-07-02 18:34:12,2025-07-02 18:34:13,2025-07-02 18:18:57,867488061438379,4216.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12411,0000,0000,01,00,22,12,29571,00,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,18018,18018
2025-07-02 18:34:13,2025-07-02 18:34:13,2025-07-02 18:18:57,867488061438379,4217.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12411,0000,0000,01,00,22,12,-,00,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,18019,18019
2025-07-02 18:34:16,2025-07-02 18:34:16,2025-07-02 18:18:57,867488061438379,4218.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12411,0000,0000,00,00,12,12,4,00,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,18020,18020
2025-07-02 18:34:16,2025-07-02 18:34:16,2025-07-02 18:18:57,867488061438379,4219.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12411,0000,0000,00,00,12,12,-,00,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,18021,18021
2025-07-02 18:34:17,2025-07-02 18:34:17,2025-07-02 18:18:57,867488061438379,4220.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12122,0000,0000,01,00,22,12,1,00,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,18022,18022
2025-07-02 18:34:18,2025-07-02 18:34:17,2025-07-02 18:18:57,867488061438379,4221.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12122,0000,0000,01,00,22,12,-,00,0.0,223,733,-23.649598,-46.717887,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,18023,18023
2025-07-02 18:34:27,2025-07-02 18:34:27,2025-07-02 18:34:27,867488061438379,4223.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,11696,0000,-,01,00,22,11,-,01,0.0,223,512,-23.648103,-46.718949,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,18024,18024
2025-07-02 18:34:27,2025-07-02 18:34:27,2025-07-02 18:34:27,867488061438379,4224.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,11696,0000,0000,01,00,22,11,-,01,0.0,223,512,-23.648103,-46.718949,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,18025,18025
2025-07-02 18:34:28,2025-07-02 18:34:27,2025-07-02 18:34:27,867488061438379,4225.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,11696,0000,0000,01,00,22,11,-,01,0.0,223,512,-23.648103,-46.718949,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,18026,18026
2025-07-02 18:34:29,2025-07-02 18:34:27,2025-07-02 18:34:27,867488061438379,4226.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,11696,0000,0000,01,00,22,11,-,01,0.0,223,512,-23.648103,-46.718949,0724,0010,c617,0c35dd15,0.0,4262.9,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,18027,18027
2025-07-02 18:37:25,2025-07-02 18:37:25,2025-07-02 18:37:23,867488061438379,4230.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,15134,0000,-,01,00,22,12,-,01,0.0,223,686,-23.649363,-46.718154,0724,0010,c617,0c35dd15,0.2,4263.0,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,18030,18030
2025-07-02 18:38:44,2025-07-02 18:38:44,2025-07-02 18:38:44,867488061438379,4232.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,15162,0000,-,01,00,22,12,-,01,10.2,262,694,-23.649382,-46.718154,0724,0010,c617,0c35dd15,0.2,4263.0,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,18031,18031
2025-07-02 18:39:37,2025-07-02 18:39:37,2025-07-02 18:39:37,867488061438379,4234.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,15082,0000,-,01,00,22,12,-,01,8.8,223,714,-23.649624,-46.719919,0724,0010,c617,0c5e250b,0.3,4263.2,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,18033,18033
2025-07-02 18:39:40,2025-07-02 18:39:40,2025-07-02 18:39:40,867488061438379,4235.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,15082,0000,-,01,00,22,12,-,01,8.6,180,715,-23.649682,-46.719919,0724,0010,c617,0c3bc815,0.3,4263.2,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,18034,18034
2025-07-02 18:40:25,2025-07-02 18:40:25,2025-07-02 18:40:23,867488061438379,4237.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,15026,0000,-,01,00,22,12,-,01,0.0,180,718,-23.649843,-46.719885,0724,0010,c617,0c39830d,0.4,4263.2,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,10,,18035,18035
