data/hora inclusão,data/hora evento,gnss utc time,imei,sequência,tipo mensagem,máscara report,máscara eri,tipo dispositivo,versão protocolo,versão firmware,bateria interna,alimentação externa,analog input mode,analog input1 voltage,digital input status,digital output status,motion status,satélites,duração da ignição,precisão gnss,velocidade,azimuth,altitude,latitude,longitude,mcc,mnc,lac,cell id,hodômetro atual,hodômetro total,horímetro atual,horímetro total,motivo power off,motivo power on,id,id report type,comando customizado,battery status,backup battery voltage,network type,rat,band,ign trigger data,gnss trigger type,position report type,gnss signal status,linha original,linha_arquivo_original
2025-06-25 17:07:34,2025-06-25 17:07:32,2025-06-25 17:07:33,867488061395116,15118.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13979.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,131.0,31.0,-32.242124,-53.071042,724.0,5.0,a05d,08197c0e,3.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,13030,3051
2025-06-25 17:08:53,2025-06-25 17:08:52,2025-06-25 17:08:52,867488061395116,15120.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12814.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,131.0,31.0,-32.242125,-53.071042,724.0,5.0,a05d,08197c0e,3.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13032,3052
2025-06-25 17:47:24,2025-06-25 17:47:23,2025-06-25 17:12:32,867488061395116,15140.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12864.0,0.0,0000,1.0,0.0,22,12.0,2392,0.0,0.0,131.0,31.0,-32.242125,-53.071042,724.0,5.0,a05d,08197c0e,0.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13052,3053
2025-06-25 17:47:24,2025-06-25 17:47:23,2025-06-25 17:12:32,867488061395116,15141.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12864.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,131.0,31.0,-32.242125,-53.071042,724.0,5.0,a05d,08197c0e,0.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13053,3054
2025-06-25 17:47:31,2025-06-25 17:47:30,2025-06-25 17:47:31,867488061395116,15142.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13735.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,131.0,31.0,-32.242108,-53.071059,724.0,5.0,a05d,08197c0e,0.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,13054,3055
2025-06-25 17:47:31,2025-06-25 17:47:30,2025-06-25 17:47:31,867488061395116,15143.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13735.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,131.0,31.0,-32.242108,-53.071059,724.0,5.0,a05d,08197c0e,0.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,13055,3056
2025-06-25 17:47:38,2025-06-25 17:47:37,2025-06-25 17:47:38,867488061395116,15144.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13738.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.7,41.0,31.0,-32.242097,-53.071056,724.0,5.0,a05d,08197c0e,0.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13056,3057
2025-06-25 17:47:41,2025-06-25 17:47:40,2025-06-25 17:47:41,867488061395116,15145.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13826.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.5,80.0,31.0,-32.242063,-53.071003,724.0,5.0,a05d,08197c0e,0.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13057,3058
2025-06-25 17:48:03,2025-06-25 17:47:42,2025-06-25 17:47:43,867488061395116,15146.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13889.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.6,117.0,31.0,-32.242091,-53.070906,724.0,5.0,a05d,08197c0e,0.0,1363.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13058,3059
2025-06-25 17:48:04,2025-06-25 17:48:01,2025-06-25 17:48:01,867488061395116,15148.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13938.0,0.0,-,1.0,0.0,22,12.0,-,1.0,33.8,150.0,32.0,-32.24349,-53.068942,724.0,5.0,a05d,08197c0e,0.3,1364.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13060,3060
2025-06-25 17:48:07,2025-06-25 17:48:07,2025-06-25 17:48:07,867488061395116,15149.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12965.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.6,105.0,32.0,-32.243677,-53.068732,724.0,5.0,a05d,08197c0e,0.3,1364.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13061,3061
2025-06-25 17:48:09,2025-06-25 17:48:09,2025-06-25 17:48:09,867488061395116,15150.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12965.0,0.0,-,1.0,0.0,22,12.0,-,1.0,26.6,61.0,32.0,-32.243652,-53.068597,724.0,5.0,a05d,08197c0e,0.3,1364.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13062,3062
2025-06-25 17:48:11,2025-06-25 17:48:11,2025-06-25 17:48:11,867488061395116,15151.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12965.0,0.0,-,1.0,0.0,22,12.0,-,1.0,37.3,22.0,32.0,-32.243522,-53.068488,724.0,5.0,a05d,08197c0e,0.3,1364.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13063,3063
2025-06-25 17:50:29,2025-06-25 17:50:28,2025-06-25 17:50:27,867488061395116,15153.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12971.0,0.0,-,1.0,0.0,22,12.0,-,1.0,78.1,49.0,37.0,-32.225307,-53.048612,724.0,5.0,a05d,08197c0e,3.1,1366.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,13065,3064
2025-06-25 17:51:21,2025-06-25 17:51:20,2025-06-25 17:51:21,867488061395116,15154.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13807.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.5,79.0,42.0,-32.218912,-53.039646,724.0,5.0,a05d,08197c0e,4.2,1367.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13066,3065
2025-06-25 17:51:26,2025-06-25 17:51:22,2025-06-25 17:51:23,867488061395116,15155.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13932.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.0,135.0,42.0,-32.218946,-53.039553,724.0,5.0,a05d,08197c0e,4.2,1367.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13067,3066
2025-06-25 17:51:30,2025-06-25 17:51:26,2025-06-25 17:51:27,867488061395116,15156.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13982.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.7,170.0,41.0,-32.219101,-53.039478,724.0,5.0,a05d,08197c0e,4.2,1367.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13068,3067
2025-06-25 17:51:30,2025-06-25 17:51:29,2025-06-25 17:51:30,867488061395116,15157.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13982.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.3,209.0,42.0,-32.219235,-53.039513,724.0,5.0,c321,08165419,4.2,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,13069,3068
2025-06-25 17:51:45,2025-06-25 17:51:43,2025-06-25 17:51:44,867488061395116,15158.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13974.0,0.0,-,1.0,0.0,22,12.0,-,1.0,13.1,154.0,44.0,-32.219784,-53.039921,724.0,5.0,c321,08165419,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,13070,3069
2025-06-25 17:51:52,2025-06-25 17:51:46,2025-06-25 17:51:47,867488061395116,15159.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13925.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.9,100.0,44.0,-32.219838,-53.039844,724.0,5.0,c321,08165419,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,13071,3070
2025-06-25 17:51:52,2025-06-25 17:51:47,2025-06-25 17:51:48,867488061395116,15160.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13925.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.7,65.0,45.0,-32.219827,-53.039818,724.0,5.0,c321,08165419,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,13072,3071
2025-06-25 17:51:52,2025-06-25 17:51:48,2025-06-25 17:51:49,867488061395116,15161.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13925.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.7,24.0,45.0,-32.219809,-53.039807,724.0,5.0,c321,08165419,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,13073,3072
2025-06-25 17:51:53,2025-06-25 17:51:51,2025-06-25 17:51:52,867488061395116,15162.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13925.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.5,270.0,45.0,-32.219795,-53.039809,724.0,5.0,a05d,08197c0e,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13074,3073
2025-06-25 17:51:53,2025-06-25 17:51:52,2025-06-25 17:51:53,867488061395116,15163.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13977.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.4,201.0,45.0,-32.219812,-53.039814,724.0,5.0,a05d,08197c0e,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13075,3074
2025-06-25 17:52:01,2025-06-25 17:51:56,2025-06-25 17:51:56,867488061395116,15164.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13977.0,0.0,0000,0.0,0.0,12,12.0,273,1.0,4.9,176.0,45.0,-32.219864,-53.03981,724.0,5.0,a05d,08197c0e,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13076,3075
2025-06-25 17:52:01,2025-06-25 17:51:56,2025-06-25 17:51:56,867488061395116,15165.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13977.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,4.9,176.0,45.0,-32.219864,-53.03981,724.0,5.0,a05d,08197c0e,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13077,3076
2025-06-25 17:52:01,2025-06-25 17:51:56,2025-06-25 17:51:57,867488061395116,15166.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13977.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.2,201.0,45.0,-32.219867,-53.039809,724.0,5.0,a05d,08197c0e,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,10.0,,13078,3077
2025-06-25 17:52:03,2025-06-25 17:51:56,2025-06-25 17:51:57,867488061395116,15167.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13977.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.2,201.0,45.0,-32.219867,-53.039809,724.0,5.0,a05d,08197c0e,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,13079,3078
2025-06-25 17:52:36,2025-06-25 17:52:35,2025-06-25 17:52:35,867488061395116,15169.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12805.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,201.0,45.0,-32.219867,-53.039808,724.0,5.0,a05d,08165a0b,4.3,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13081,3079
2025-06-25 18:08:56,2025-06-25 18:08:55,2025-06-25 17:56:56,867488061395116,15178.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12852.0,0.0,0000,1.0,0.0,22,12.0,1019,0.0,0.0,201.0,45.0,-32.219867,-53.039808,724.0,5.0,a05d,08165a0b,0.0,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13090,3080
2025-06-25 18:08:57,2025-06-25 18:08:55,2025-06-25 17:56:56,867488061395116,15179.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12852.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,201.0,45.0,-32.219867,-53.039808,724.0,5.0,a05d,08165a0b,0.0,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13091,3081
2025-06-25 18:09:02,2025-06-25 18:09:01,2025-06-25 18:09:02,867488061395116,15180.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12802.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.6,304.0,48.0,-32.219847,-53.039861,724.0,5.0,a05d,08165a0b,0.0,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,13092,3082
2025-06-25 18:09:02,2025-06-25 18:09:01,2025-06-25 18:09:02,867488061395116,15181.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12802.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,14.6,304.0,48.0,-32.219847,-53.039861,724.0,5.0,a05d,08165a0b,0.0,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,13093,3083
2025-06-25 18:09:05,2025-06-25 18:09:04,2025-06-25 18:09:05,867488061395116,15182.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13770.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.1,352.0,46.0,-32.219744,-53.039942,724.0,5.0,a05d,08165a0b,0.0,1368.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,13094,3084
2025-06-25 18:09:07,2025-06-25 18:09:06,2025-06-25 18:09:07,867488061395116,15183.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13770.0,0.0,-,1.0,0.0,22,12.0,-,1.0,20.2,28.0,43.0,-32.219653,-53.03991,724.0,5.0,a05d,08165a0b,0.0,1368.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,13095,3085
2025-06-25 18:09:16,2025-06-25 18:09:15,2025-06-25 18:09:16,867488061395116,15184.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13861.0,0.0,-,1.0,0.0,22,12.0,-,1.0,25.3,358.0,42.0,-32.219135,-53.039472,724.0,5.0,a05d,08165a0b,0.1,1368.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,13096,3086
2025-06-25 18:09:20,2025-06-25 18:09:19,2025-06-25 18:09:20,867488061395116,15185.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12934.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.9,320.0,43.0,-32.218925,-53.039589,724.0,5.0,a05d,08165a0b,0.1,1368.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,13097,3087
2025-06-25 18:09:28,2025-06-25 18:09:27,2025-06-25 18:09:28,867488061395116,15186.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12934.0,0.0,-,1.0,0.0,22,12.0,-,1.0,13.5,271.0,43.0,-32.21891,-53.039631,724.0,5.0,a05d,08165a0b,0.1,1368.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,13098,3088
2025-06-25 18:09:30,2025-06-25 18:09:29,2025-06-25 18:09:30,867488061395116,15187.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12934.0,0.0,-,1.0,0.0,22,12.0,-,1.0,25.0,236.0,44.0,-32.218949,-53.039742,724.0,5.0,a05d,08165a0b,0.1,1368.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,13099,3089
2025-06-25 18:12:04,2025-06-25 18:12:03,2025-06-25 18:12:02,867488061395116,15189.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12975.0,0.0,-,1.0,0.0,22,12.0,-,1.0,82.0,220.0,36.0,-32.239961,-53.065003,724.0,5.0,a05d,08197c0e,3.5,1371.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,13101,3090
2025-06-25 18:12:27,2025-06-25 18:12:26,2025-06-25 18:12:27,867488061395116,15191.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14319.0,0.0,-,1.0,0.0,22,12.0,-,1.0,42.2,252.0,36.0,-32.243318,-53.068666,724.0,5.0,a05d,08197c0e,4.0,1372.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13103,3091
2025-06-25 18:12:29,2025-06-25 18:12:28,2025-06-25 18:12:29,867488061395116,15192.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14018.0,0.0,-,1.0,0.0,22,12.0,-,1.0,41.2,290.0,35.0,-32.2433,-53.068904,724.0,5.0,a05d,08197c0e,4.0,1372.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13104,3092
2025-06-25 18:15:04,2025-06-25 18:15:03,2025-06-25 18:15:02,867488061395116,15194.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13991.0,0.0,-,1.0,0.0,22,12.0,-,1.0,38.6,286.0,29.0,-32.237947,-53.083902,724.0,5.0,a05d,08197c0e,5.5,1373.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,13106,3093
2025-06-25 18:15:25,2025-06-25 18:15:24,2025-06-25 18:15:25,867488061395116,15195.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14004.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.6,340.0,30.0,-32.237399,-53.085909,724.0,5.0,a05d,08197c0e,5.7,1373.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13107,3094
2025-06-25 18:15:27,2025-06-25 18:15:26,2025-06-25 18:15:27,867488061395116,15196.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14004.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.6,15.0,30.0,-32.237335,-53.085899,724.0,5.0,a05d,08197c0e,5.7,1373.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13108,3095
2025-06-25 18:17:09,2025-06-25 18:17:08,2025-06-25 18:17:09,867488061395116,15198.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13988.0,0.0,-,1.0,0.0,22,12.0,-,1.0,15.4,52.0,54.0,-32.228048,-53.082894,724.0,5.0,a05d,08197c0d,6.8,1374.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13110,3096
2025-06-25 18:17:10,2025-06-25 18:17:09,2025-06-25 18:17:10,867488061395116,15199.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13988.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.5,83.0,54.0,-32.228039,-53.082853,724.0,5.0,a05d,08197c0d,6.8,1374.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13111,3097
2025-06-25 18:17:20,2025-06-25 18:17:19,2025-06-25 18:17:20,867488061395116,15200.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13977.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.0,49.0,53.0,-32.228156,-53.082161,724.0,5.0,a05d,08197c0d,6.9,1374.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13112,3098
2025-06-25 18:17:22,2025-06-25 18:17:21,2025-06-25 18:17:22,867488061395116,15201.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13913.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.3,12.0,53.0,-32.228089,-53.082126,724.0,5.0,a05d,08197c0d,6.9,1374.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13113,3099
2025-06-25 18:17:31,2025-06-25 18:17:31,2025-06-25 18:17:31,867488061395116,15202.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13978.0,0.0,0000,0.0,0.0,12,12.0,515,1.0,0.1,12.0,53.0,-32.227732,-53.082053,724.0,5.0,a05d,08197c0d,6.9,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13114,3100
2025-06-25 18:17:32,2025-06-25 18:17:31,2025-06-25 18:17:31,867488061395116,15203.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13978.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.1,12.0,53.0,-32.227732,-53.082053,724.0,5.0,a05d,08197c0d,6.9,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13115,3101
2025-06-25 18:17:32,2025-06-25 18:17:31,2025-06-25 18:17:31,867488061395116,15204.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13978.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.1,12.0,53.0,-32.227732,-53.082053,724.0,5.0,a05d,08197c0d,6.9,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,13116,3102
2025-06-25 18:17:33,2025-06-25 18:17:31,2025-06-25 18:17:31,867488061395116,15205.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13978.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.1,12.0,53.0,-32.227732,-53.082053,724.0,5.0,a05d,08197c0d,6.9,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,13117,3103
2025-06-25 18:18:17,2025-06-25 18:18:16,2025-06-25 18:18:17,867488061395116,15207.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12821.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,12.0,53.0,-32.227732,-53.082053,724.0,5.0,a05d,08197c0d,6.9,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13119,3104
2025-06-25 19:17:27,2025-06-25 19:17:26,2025-06-25 19:14:59,867488061395116,15237.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12851.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,12.0,53.0,-32.227732,-53.082053,724.0,5.0,a05d,08197c0d,6.9,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,13149,3105
2025-06-25 19:35:21,2025-06-25 19:35:20,2025-06-25 19:14:59,867488061395116,15247.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12648.0,0.0,0000,1.0,0.0,22,12.0,4670,0.0,0.0,12.0,53.0,-32.227732,-53.082053,724.0,5.0,a05d,08197c0d,0.0,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13159,3106
2025-06-25 19:35:21,2025-06-25 19:35:20,2025-06-25 19:14:59,867488061395116,15248.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12648.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,12.0,53.0,-32.227732,-53.082053,724.0,5.0,a05d,08197c0d,0.0,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,13160,3107
2025-06-25 19:35:29,2025-06-25 19:35:28,2025-06-25 19:35:29,867488061395116,15249.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13787.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.7,22.0,62.0,-32.227639,-53.08201,724.0,5.0,a05d,08197c0d,0.0,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,13161,3108
2025-06-25 19:35:30,2025-06-25 19:35:28,2025-06-25 19:35:29,867488061395116,15250.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13787.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,8.7,22.0,62.0,-32.227639,-53.08201,724.0,5.0,a05d,08197c0d,0.0,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,13162,3109
2025-06-25 19:35:35,2025-06-25 19:35:34,2025-06-25 19:35:35,867488061395116,15251.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13844.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.7,333.0,61.0,-32.227479,-53.081983,724.0,5.0,a05d,08197c0d,0.0,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13163,3110
2025-06-25 19:35:38,2025-06-25 19:35:37,2025-06-25 19:35:38,867488061395116,15252.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13844.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.7,298.0,59.0,-32.227434,-53.082054,724.0,5.0,a05d,08197c0d,0.0,1375.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,13164,3111
