Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Linha,Delay,Log,motion_prefix,report_type
2025-06-12 16:30:54,2025-06-12 16:30:54,2025-06-12 16:30:54,867488061438387,18174.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13417.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.6,229.0,181.0,-6.809157,-43.011562,724.0,5.0,f79d,0d94b112,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,1205,0.0,Não,2,11
2025-06-12 16:30:57,2025-06-12 16:30:57,2025-06-12 16:30:57,867488061438387,18175.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13417.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.5,267.0,183.0,-6.809156,-43.011598,724.0,5.0,f79d,0d94b112,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,1206,0.0,Não,2,11
2025-06-12 16:31:01,2025-06-12 16:31:01,2025-06-12 16:31:01,867488061438387,18176.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13305.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.4,319.0,184.0,-6.809132,-43.011636,724.0,5.0,f79d,0d94b112,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,1207,0.0,Não,2,11
2025-06-12 16:31:03,2025-06-12 16:31:03,2025-06-12 16:31:03,867488061438387,18177.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13239.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.5,7.0,185.0,-6.809104,-43.011628,724.0,5.0,f79d,0d94b112,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,1208,0.0,Não,2,11
2025-06-12 16:31:05,2025-06-12 16:31:05,2025-06-12 16:31:05,867488061438387,18178.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13337.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.4,45.0,186.0,-6.809088,-43.011607,724.0,5.0,f79d,0d94b112,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,1209,0.0,Não,2,11
2025-06-12 16:31:17,2025-06-12 16:31:17,2025-06-12 16:31:17,867488061438387,18179.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13395.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.7,243.0,187.0,-6.809082,-43.011598,724.0,5.0,f79d,0d94b112,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,1210,0.0,Não,2,11
2025-06-12 16:31:21,2025-06-12 16:31:21,2025-06-12 16:31:21,867488061438387,18180.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13428.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.5,157.0,187.0,-6.809097,-43.011594,724.0,5.0,f79d,0d94b11e,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,1211,0.0,Não,2,11
2025-06-12 16:31:40,2025-06-12 16:31:40,2025-06-12 16:31:39,867488061438387,18181.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13421.0,0.0,0000,0.0,0.0,12,12.0,76,1.0,0.0,140.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b11e,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1212,0.0,Não,1,
2025-06-12 16:31:41,2025-06-12 16:31:40,2025-06-12 16:31:39,867488061438387,18182.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13421.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,140.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b11e,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1213,1.0,Não,1,
2025-06-12 16:31:41,2025-06-12 16:31:40,2025-06-12 16:31:40,867488061438387,18183.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13421.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b11e,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,1214,1.0,Não,1,10
2025-06-12 16:31:41,2025-06-12 16:31:40,2025-06-12 16:31:40,867488061438387,18184.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13421.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b11e,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,1215,1.0,Não,1,1
2025-06-12 16:32:26,2025-06-12 16:32:26,2025-06-12 16:32:25,867488061438387,18187.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12634.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b11e,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1217,0.0,Não,1,
2025-06-12 17:31:35,2025-06-12 17:31:35,2025-06-12 17:29:08,867488061438387,18246.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12672.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1247,0.0,Não,1,10
2025-06-12 18:31:35,2025-06-12 18:31:35,2025-06-12 18:29:18,867488061438387,18307.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12655.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1278,0.0,Não,1,10
2025-06-12 19:31:35,2025-06-12 19:31:35,2025-06-12 19:29:09,867488061438387,18368.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12591.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1309,0.0,Não,1,10
2025-06-12 20:31:35,2025-06-12 20:31:35,2025-06-12 20:29:36,867488061438387,18429.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12582.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1340,0.0,Não,1,10
2025-06-12 21:31:35,2025-06-12 21:31:35,2025-06-12 21:29:11,867488061438387,18490.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12627.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1371,0.0,Não,1,10
2025-06-12 22:31:35,2025-06-12 22:31:35,2025-06-12 22:29:36,867488061438387,18551.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12614.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1402,0.0,Não,1,10
2025-06-12 23:31:35,2025-06-12 23:31:35,2025-06-12 23:29:08,867488061438387,18612.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12604.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1433,0.0,Não,1,10
2025-06-13 00:31:35,2025-06-13 00:31:35,2025-06-13 00:29:12,867488061438387,18673.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12596.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1464,0.0,Não,1,10
2025-06-13 01:31:35,2025-06-13 01:31:35,2025-06-13 01:29:10,867488061438387,18734.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12577.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1495,0.0,Não,1,10
2025-06-13 02:31:35,2025-06-13 02:31:35,2025-06-13 02:29:08,867488061438387,18795.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12573.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1526,0.0,Não,1,10
2025-06-13 03:31:35,2025-06-13 03:31:35,2025-06-13 03:29:36,867488061438387,18856.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12559.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1557,0.0,Não,1,10
2025-06-13 04:31:35,2025-06-13 04:31:35,2025-06-13 04:29:08,867488061438387,18917.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12567.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1588,0.0,Não,1,10
2025-06-13 05:31:35,2025-06-13 05:31:35,2025-06-13 05:29:08,867488061438387,18978.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12559.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1619,0.0,Não,1,10
2025-06-13 06:31:35,2025-06-13 06:31:35,2025-06-13 06:29:08,867488061438387,19039.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12557.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1650,0.0,Não,1,10
2025-06-13 07:31:35,2025-06-13 07:31:35,2025-06-13 07:29:08,867488061438387,19100.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12479.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1681,0.0,Não,1,10
2025-06-13 07:45:04,2025-06-13 07:45:04,2025-06-13 07:29:08,867488061438387,19115.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12549.0,0.0,0000,1.0,0.0,22,12.0,54804,0.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1689,0.0,Não,2,
2025-06-13 07:45:04,2025-06-13 07:45:04,2025-06-13 07:29:08,867488061438387,19116.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12549.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1690,0.0,Não,2,
2025-06-13 07:46:30,2025-06-13 07:46:30,2025-06-13 07:29:08,867488061438387,19117.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13744.0,0.0,0000,0.0,0.0,12,12.0,85,0.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1691,0.0,Não,1,
2025-06-13 07:46:30,2025-06-13 07:46:30,2025-06-13 07:29:08,867488061438387,19118.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13744.0,0.0,0000,0.0,0.0,12,12.0,-,0.0,0.0,157.0,188.0,-6.809107,-43.011589,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1692,0.0,Não,1,
2025-06-13 07:46:31,2025-06-13 07:46:31,2025-06-13 07:46:31,867488061438387,19119.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13655.0,0.0,-,0.0,0.0,12,12.0,-,1.0,10.2,13.0,282.0,-6.807835,-43.013084,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1693,0.0,Não,1,10
2025-06-13 07:46:31,2025-06-13 07:46:31,2025-06-13 07:46:31,867488061438387,19120.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13655.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,10.2,13.0,282.0,-6.807835,-43.013084,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,1694,0.0,Não,1,0
2025-06-13 07:46:31,2025-06-13 07:46:31,2025-06-13 07:46:31,867488061438387,19121.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13655.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,10.2,13.0,282.0,-6.807835,-43.013084,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,1695,0.0,Não,1,1
2025-06-13 07:46:34,2025-06-13 07:46:34,2025-06-13 07:46:33,867488061438387,19122.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13655.0,0.0,0000,1.0,0.0,22,12.0,5,1.0,10.7,10.0,289.0,-6.807745,-43.013078,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1696,0.0,Não,2,
2025-06-13 07:46:34,2025-06-13 07:46:34,2025-06-13 07:46:33,867488061438387,19123.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13655.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,10.7,10.0,289.0,-6.807745,-43.013078,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1697,0.0,Não,2,
2025-06-13 07:46:34,2025-06-13 07:46:34,2025-06-13 07:46:34,867488061438387,19124.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13655.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,11.1,10.0,290.0,-6.80772,-43.01311,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,1698,0.0,Não,2,0
2025-06-13 07:46:35,2025-06-13 07:46:35,2025-06-13 07:46:34,867488061438387,19125.0,GTMPF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,0.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,11.1,10.0,290.0,-6.80772,-43.01311,724.0,5.0,f79d,0d94b100,0.0,135.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1699,0.0,Não,2,
2025-06-13 07:46:38,2025-06-13 07:46:38,2025-06-13 07:46:38,867488061438387,19126.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,0.0,0.0,-,1.0,0.0,22,12.0,-,2.0,11.1,10.0,291.0,-6.80765,-43.013177,724.0,5.0,f79d,0d94b100,0.0,135.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,1700,0.0,Não,2,10
2025-06-13 07:46:39,2025-06-13 07:46:39,2025-06-13 07:46:38,867488061438387,19127.0,GTMPN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13519.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,11.1,10.0,291.0,-6.80765,-43.013177,724.0,5.0,f79d,0d94b100,0.0,135.3,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1701,0.0,Não,2,
2025-06-13 07:46:49,2025-06-13 07:46:49,2025-06-13 07:46:49,867488061438387,19130.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13630.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.1,47.0,272.0,-6.807425,-43.013064,724.0,5.0,f79d,0d94b100,0.0,135.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,1703,0.0,Não,2,11
2025-06-13 07:46:52,2025-06-13 07:46:52,2025-06-13 07:46:52,867488061438387,19131.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13685.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.1,79.0,269.0,-6.807416,-43.012993,724.0,5.0,f79d,0d94b100,0.0,135.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,1704,0.0,Não,2,11
2025-06-13 07:47:19,2025-06-13 07:47:19,2025-06-13 07:47:19,867488061438387,19132.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13644.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.0,109.0,238.0,-6.807498,-43.012231,724.0,5.0,f79d,0d94af09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,1705,0.0,Não,2,11
2025-06-13 07:47:49,2025-06-13 07:47:49,2025-06-13 07:47:48,867488061438387,19133.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13619.0,0.0,0000,0.0,0.0,12,12.0,75,1.0,0.0,109.0,237.0,-6.807508,-43.012209,724.0,5.0,f79d,0d94af09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1706,0.0,Não,1,
2025-06-13 07:47:50,2025-06-13 07:47:49,2025-06-13 07:47:48,867488061438387,19134.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13619.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,109.0,237.0,-6.807508,-43.012209,724.0,5.0,f79d,0d94af09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1707,1.0,Não,1,
2025-06-13 07:47:50,2025-06-13 07:47:49,2025-06-13 07:47:49,867488061438387,19135.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13619.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.0,109.0,237.0,-6.807508,-43.012209,724.0,5.0,f79d,0d94af09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,1708,1.0,Não,1,10
2025-06-13 07:47:51,2025-06-13 07:47:50,2025-06-13 07:47:50,867488061438387,19136.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13619.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,109.0,237.0,-6.807508,-43.012209,724.0,5.0,f79d,0d94af09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,1709,1.0,Não,1,1
2025-06-13 07:48:32,2025-06-13 07:48:32,2025-06-13 07:48:31,867488061438387,19137.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12722.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,109.0,237.0,-6.807508,-43.012209,724.0,5.0,f79d,0d94ae09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1710,0.0,Não,1,
2025-06-13 07:52:53,2025-06-13 07:52:53,2025-06-13 07:52:49,867488061438387,19144.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12611.0,0.0,0000,0.0,0.0,16,12.0,-,0.0,0.0,109.0,237.0,-6.807508,-43.012209,724.0,5.0,f79d,0d94ae09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1714,0.0,Não,1,
2025-06-13 07:53:51,2025-06-13 07:53:51,2025-06-13 07:52:49,867488061438387,19145.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12536.0,0.0,0000,1.0,0.0,22,12.0,362,0.0,0.0,109.0,237.0,-6.807508,-43.012209,724.0,5.0,f79d,0d94ae09,0.0,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1715,0.0,Não,2,
2025-06-13 07:53:52,2025-06-13 07:53:51,2025-06-13 07:52:49,867488061438387,19146.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12536.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,109.0,237.0,-6.807508,-43.012209,724.0,5.0,f79d,0d94ae09,0.0,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,1716,1.0,Não,2,
2025-06-13 07:53:59,2025-06-13 07:53:59,2025-06-13 07:53:59,867488061438387,19147.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13538.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.9,95.0,214.0,-6.807945,-43.012179,724.0,5.0,f79d,0d94ae09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,1717,0.0,Não,2,10
2025-06-13 07:54:00,2025-06-13 07:53:59,2025-06-13 07:53:59,867488061438387,19148.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13538.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,3.9,95.0,214.0,-6.807945,-43.012179,724.0,5.0,f79d,0d94ae09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,1718,1.0,Não,2,0
2025-06-13 07:54:07,2025-06-13 07:54:06,2025-06-13 07:54:06,867488061438387,19149.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13668.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.6,59.0,204.0,-6.80797,-43.012094,724.0,5.0,f79d,0d94ae09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,1719,1.0,Não,2,11
2025-06-13 07:54:08,2025-06-13 07:54:08,2025-06-13 07:54:08,867488061438387,19150.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13668.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.2,28.0,205.0,-6.807946,-43.012078,724.0,5.0,f79d,0d94ae09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,1720,0.0,Não,2,11
2025-06-13 07:54:16,2025-06-13 07:54:16,2025-06-13 07:54:16,867488061438387,19151.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13652.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.1,268.0,202.0,-6.8079,-43.012068,724.0,5.0,f79d,0d94af09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,1721,0.0,Não,2,11
2025-06-13 07:54:19,2025-06-13 07:54:19,2025-06-13 07:54:19,867488061438387,19152.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13652.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.6,299.0,202.0,-6.807896,-43.01211,724.0,5.0,f79d,0d94af09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,1722,0.0,Não,2,11
2025-06-13 07:54:26,2025-06-13 07:54:26,2025-06-13 07:54:26,867488061438387,19153.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13652.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.8,269.0,199.0,-6.807876,-43.012292,724.0,5.0,f79d,0d94af09,0.1,135.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,1723,0.0,Não,2,11
2025-06-13 07:54:49,2025-06-13 07:54:49,2025-06-13 07:54:49,867488061438387,19156.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13669.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.8,234.0,198.0,-6.807927,-43.012893,724.0,5.0,f79d,0d94b112,0.1,135.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,1725,0.0,Não,2,11
